_id,source,mot_cle_recherche,titre,lien,auteurs,annee,abstract,journal,date_scraping
69679d262b79833f31ac6db7,Google Scholar,Neural Networks,Development and application of artificial ,https://link.springer.com/article/10.1007/s11277-017-5224-x,"Y Wu, J Feng",Spri,"… Therefore, this paper reviews and summarizes artificial ","Y Wu, J Feng - Wireless Personal Communications, 2018 - Springer",2026-01-14 14:41:58.474000
69679d262b79833f31ac6db9,Google Scholar,Neural Networks,Spiking ,https://www.worldscientific.com/doi/abs/10.1142/S0129065709002002,S Ghosh,Dast,Most current Artificial ,"S Ghosh-Dastidar, ",2026-01-14 14:41:58.480000
69679d262b79833f31ac6dbc,Google Scholar,Neural Networks,Artificial ,https://link.springer.com/chapter/10.1007/978-3-319-67340-0_1,Z Zhang,Spri,… The perceptron is a kind of ,"Z Zhang - Multivariate time series analysis in climate and …, 2017 - Springer",2026-01-14 14:41:58.487000
69679d262b79833f31ac6dbd,Google Scholar,Neural Networks,Artificial ,https://link.springer.com/chapter/10.1007/978-3-662-44725-3_5,,Spri,… which has a minimum error in learning rate and ," - Water Quality Management: Assessment and …, 2014 - Springer",2026-01-14 14:41:58.489000
69679d262b79833f31ac6dbf,Google Scholar,Neural Networks,iNNvestigate ,http://www.jmlr.org/papers/v20/18-540.html,",",,… Despite these arguments ,", ",2026-01-14 14:41:58.492000
69679e84dcb396c1cbc28b4f,Google Scholar,Machine Learning,of ,https://books.google.com/books?hl=fr&lr=&id=4-x0EQAAQBAJ&oi=fnd&pg=PA125&dq=Machine+Learning&ots=At0aSarVDT&sig=oNp6cSBU13nxLDAsem1NURzT1-I,"V Sutaria, A Jain",book,"… For stress detection, this review describes the process, merits, and demerits of existing ","V Sutaria, A Jain - Intelligent Strategies for ICT: Proceedings of …, 2025 - books.google.com",2026-01-14 14:47:48.150000
69679e84dcb396c1cbc28b54,Google Scholar,Artificial Intelligence,Quo vadis ,https://link.springer.com/article/10.1007/s44163-022-00022-8,",",,… ,", ",2026-01-14 14:47:48.354000
69679e84dcb396c1cbc28b56,Google Scholar,Artificial Intelligence,What is ,https://link.springer.com/content/pdf/10.1007/978-94-009-1900-6_1?pdf=chapter%20toc,JH Fetzer,,… grasp of the nature of the ,JH Fetzer - ,2026-01-14 14:47:48.359000
69679e84dcb396c1cbc28b58,Google Scholar,Deep Learning,A review of machine ,https://ieeexplore.ieee.org/abstract/document/8697857/,",",,… So far few applications of ,", ",2026-01-14 14:47:48.856000
69679e84dcb396c1cbc28b59,Google Scholar,Deep Learning,in bioinformatics,https://academic.oup.com/bib/article-pdf/doi/10.1093/bib/bbw068/25581102/bbw068.pdf,",",,… [24] discussed ,", ",2026-01-14 14:47:48.859000
69679e86dcb396c1cbc28b5c,Google Scholar,Data Science,The challenge of big ,https://www.annualreviews.org/content/journals/10.1146/annurev-polisci-090216-023229,,Annu,… , - Annual Review of Political ,2026-01-14 14:47:50.320000
69679e86dcb396c1cbc28b5d,Google Scholar,Data Science,What is ,https://books.google.com/books?hl=fr&lr=&id=-OQ2q5JqOdEC&oi=fnd&pg=PT9&dq=Data+Science&ots=1-7P853OHu&sig=SeqpMapV0f7RhJ6Muej9i7KfslQ,M Loukides,book,… and ,M Loukides - 2011 - books.google.com,2026-01-14 14:47:50.324000
69679e86dcb396c1cbc28b62,Google Scholar,Data Science,and its relationship to big ,https://www.liebertpub.com/doi/abs/10.1089/big.2013.1508,", T Fawcett",Big,… ,", T Fawcett - Big ",2026-01-14 14:47:50.336000
69679e86dcb396c1cbc28b63,Google Scholar,Data Science,The ,https://books.google.com/books?hl=fr&lr=&id=M4wuEQAAQBAJ&oi=fnd&pg=PA17&dq=Data+Science&ots=c5ibAoYdKM&sig=QcDmjxw6jg2LKmrbH3eAUUI4qKw,,book,… Becoming a , - 2024 - books.google.com,2026-01-14 14:47:50.338000
69679e87dcb396c1cbc28b65,Google Scholar,Neural Networks,Recurrent ,http://scholarpedia.org/article/Recurrent_neural_network,,scho,… Since this work focused on individual neurons rather than ," - Scholarpedia, 2013 - scholarpedia.org",2026-01-14 14:47:51.961000
69679e87dcb396c1cbc28b67,Google Scholar,Neural Networks,Artificial ,https://link.springer.com/chapter/10.1007/978-1-4615-0377-4_5,SC Wang,Spri,"… fiction, we, in this chapter, consider artificial ","SC Wang - Interdisciplinary computing in java programming, 2003 - Springer",2026-01-14 14:47:51.966000
69679e87dcb396c1cbc28b68,Google Scholar,Neural Networks,A comprehensive foundation,https://ieeexplore.ieee.org/iel4/91/8807/x0153119.pdf,"S Haykin, N",,"Written from an engineering perspective, ","S Haykin, N ",2026-01-14 14:47:51.970000
69679e87dcb396c1cbc28b6b,Google Scholar,Neural Networks,Recurrent ,https://www.academia.edu/download/31279335/___Recurrent_Neural_Networks_Design_And_Applicatio(BookFi.org).pdf,"LR Medsker, L Jain",acad,… Recurrent ,"LR Medsker, L Jain - Design and applications, 2001 - academia.edu",2026-01-14 14:47:51.975000
69679e8edcb396c1cbc28b6d,Google Scholar,Big Data,Challenges and opportunities with ,https://dl.acm.org/doi/abs/10.14778/2367502.2367572,",",,… mention of ,", ",2026-01-14 14:47:58.326000
69679e8edcb396c1cbc28b6e,Google Scholar,Big Data,: A review,https://ieeexplore.ieee.org/abstract/document/6567202/,",",,… correlations named as ,", ",2026-01-14 14:47:58.329000
69679e8edcb396c1cbc28b6f,Google Scholar,Big Data,analytics: a survey,https://link.springer.com/article/10.1186/s40537-015-0030-3,", CF Lai,",,… from ,", CF Lai, ",2026-01-14 14:47:58.331000
69679e8edcb396c1cbc28b70,Google Scholar,Big Data,and its exclusions,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/slro66&section=9,J Lerman,Hein,… use ,"J Lerman - Stan. L. Rev. Online, 2013 - HeinOnline",2026-01-14 14:47:58.335000
69679e8edcb396c1cbc28b71,Google Scholar,Big Data,Perspectives on ,http://dbjournal.ro/archive/10/10.pdf,"EG Ularu, FC Puican, A Apostu…",dbjo,… ,"EG Ularu, FC Puican, A Apostu… - Database Systems …, 2012 - dbjournal.ro",2026-01-14 14:47:58.338000
69679e8edcb396c1cbc28b72,Google Scholar,Big Data,analytics.,https://www.iacis.org/iis/2015/2_iis_2015_81-90.pdf,",",,… component of a ,", ",2026-01-14 14:47:58.340000
69679e95dcb396c1cbc28b73,Google Scholar,Data Mining,tools,https://wires.onlinelibrary.wiley.com/doi/abs/10.1002/widm.24,",",,… state-of-the-art ,", ",2026-01-14 14:48:05.822000
69679e95dcb396c1cbc28b74,Google Scholar,Data Mining,et statistique décisionnelle: l'intelligence des données,https://books.google.com/books?hl=fr&lr=&id=Cs2fCgAAQBAJ&oi=fnd&pg=PR18&dq=Data+Mining&ots=MMqI3xt-8F&sig=0INo92r7F6To139zrRNszEdjjqE,,book,… en œuvre du , - 2012 - books.google.com,2026-01-14 14:48:05.825000
